trip_id,arrival_time,departure_time,stop_id,stop_sequence
101,5:48:00,5:48:00,62,62
101,5:49:00,5:49:00,63,63
101,5:49:00,5:49:00,64,64
101,5:49:00,5:49:00,65,65
101,5:50:00,5:50:00,66,66
101,5:50:00,5:50:00,67,67
101,5:50:00,5:50:00,68,68
101,5:50:00,5:50:00,69,69
101,5:51:00,5:51:00,70,70
101,5:51:00,5:51:00,71,71
101,5:51:00,5:51:00,72,72
101,5:53:00,5:53:00,73,73
101,5:53:00,5:53:00,74,74
101,5:53:00,5:53:00,75,75
101,5:54:00,5:54:00,76,76
101,5:54:00,5:54:00,77,77
101,5:54:00,5:54:00,78,78
101,5:54:00,5:54:00,79,79
101,5:55:00,5:55:00,80,80
101,5:55:00,5:55:00,81,81
101,5:55:00,5:55:00,82,82
101,5:55:00,5:55:00,83,83
101,5:57:00,5:57:00,84,84
101,5:57:00,5:57:00,85,85
101,5:57:00,5:57:00,86,86
101,5:58:00,5:58:00,87,87
101,5:58:00,5:58:00,88,88
101,5:59:00,5:59:00,89,89
101,5:59:00,5:59:00,90,90
101,5:59:00,5:59:00,91,91
101,6:00:00,6:00:00,92,92
101,6:00:00,6:00:00,93,93
101,6:00:00,6:00:00,94,94
101,6:01:00,6:01:00,95,95
101,6:01:00,6:01:00,96,96
101,6:02:00,6:02:00,97,97
101,6:02:00,6:02:00,98,98
101,6:10:00,6:10:00,99,99
102,6:00:00,6:00:00,1,1
102,6:00:00,6:00:00,2,2
102,6:16:00,6:16:00,3,3
102,6:16:00,6:16:00,4,4
102,6:17:00,6:17:00,5,5
102,6:17:00,6:17:00,6,6
102,6:18:00,6:18:00,7,7
102,6:18:00,6:18:00,8,8
102,6:18:00,6:18:00,9,9
102,6:19:00,6:19:00,10,10
102,6:19:00,6:19:00,11,11
102,6:20:00,6:20:00,12,12
102,6:20:00,6:20:00,13,13
102,6:22:00,6:22:00,14,14
102,6:22:00,6:22:00,15,15
102,6:23:00,6:23:00,16,16
102,6:23:00,6:23:00,17,17
102,6:23:00,6:23:00,18,18
102,6:24:00,6:24:00,19,19
102,6:24:00,6:24:00,20,20
102,6:25:00,6:25:00,21,21
102,6:25:00,6:25:00,22,22
102,6:25:00,6:25:00,23,23
102,6:26:00,6:26:00,24,24
102,6:26:00,6:26:00,25,25
102,6:28:00,6:28:00,26,26
102,6:28:00,6:28:00,27,27
102,6:29:00,6:29:00,28,28
102,6:29:00,6:29:00,29,29
102,6:30:00,6:30:00,30,30
102,6:30:00,6:30:00,31,31
102,6:30:00,6:30:00,32,32
102,6:31:00,6:31:00,33,33
102,6:31:00,6:31:00,34,34
102,6:31:00,6:31:00,35,35
102,6:32:00,6:32:00,36,36
102,6:32:00,6:32:00,37,37
102,6:33:00,6:33:00,38,38
102,6:33:00,6:33:00,39,39
102,6:35:00,6:35:00,40,40
102,6:35:00,6:35:00,41,41
102,6:35:00,6:35:00,42,42
102,6:36:00,6:36:00,43,43
102,6:36:00,6:36:00,44,44
102,6:36:00,6:36:00,45,45
102,6:37:00,6:37:00,46,46
102,6:37:00,6:37:00,47,47
102,6:37:00,6:37:00,48,48
102,6:38:00,6:38:00,49,49
102,6:39:00,6:39:00,50,50
102,6:39:00,6:39:00,51,51
102,6:39:00,6:39:00,52,52
102,6:39:00,6:39:00,53,53
102,6:40:00,6:40:00,54,54
102,6:40:00,6:40:00,55,55
102,6:40:00,6:40:00,56,56
102,6:40:00,6:40:00,57,57
102,6:41:00,6:41:00,58,58
102,6:41:00,6:41:00,59,59
102,6:41:00,6:41:00,60,60
102,6:43:00,6:43:00,61,61
102,6:43:00,6:43:00,62,62
102,6:44:00,6:44:00,63,63
102,6:44:00,6:44:00,64,64
102,6:44:00,6:44:00,65,65
102,6:45:00,6:45:00,66,66
102,6:45:00,6:45:00,67,67
102,6:45:00,6:45:00,68,68
102,6:45:00,6:45:00,69,69
102,6:46:00,6:46:00,70,70
102,6:46:00,6:46:00,71,71
102,6:46:00,6:46:00,72,72
102,6:48:00,6:48:00,73,73
102,6:48:00,6:48:00,74,74
102,6:48:00,6:48:00,75,75
102,6:49:00,6:49:00,76,76
102,6:49:00,6:49:00,77,77
102,6:49:00,6:49:00,78,78
102,6:49:00,6:49:00,79,79
102,6:50:00,6:50:00,80,80
102,6:50:00,6:50:00,81,81
102,6:50:00,6:50:00,82,82
102,6:50:00,6:50:00,83,83
102,6:52:00,6:52:00,84,84
102,6:52:00,6:52:00,85,85
102,6:52:00,6:52:00,86,86
102,6:53:00,6:53:00,87,87
102,6:53:00,6:53:00,88,88
102,6:54:00,6:54:00,89,89
102,6:54:00,6:54:00,90,90
102,6:54:00,6:54:00,91,91
102,6:55:00,6:55:00,92,92
102,6:55:00,6:55:00,93,93
102,6:55:00,6:55:00,94,94
102,6:56:00,6:56:00,95,95
102,6:56:00,6:56:00,96,96
102,6:57:00,6:57:00,97,97
102,6:57:00,6:57:00,98,98
102,7:05:00,7:05:00,99,99
103,7:10:00,7:10:00,1,1
103,7:10:00,7:10:00,2,2
103,7:11:00,7:11:00,3,3
103,7:11:00,7:11:00,4,4
103,7:12:00,7:12:00,5,5
103,7:12:00,7:12:00,6,6
103,7:13:00,7:13:00,7,7
103,7:13:00,7:13:00,8,8
103,7:13:00,7:13:00,9,9
103,7:14:00,7:14:00,10,10
103,7:14:00,7:14:00,11,11
103,7:15:00,7:15:00,12,12
103,7:15:00,7:15:00,13,13
103,7:17:00,7:17:00,14,14
103,7:17:00,7:17:00,15,15
103,7:18:00,7:18:00,16,16
103,7:18:00,7:18:00,17,17
103,7:18:00,7:18:00,18,18
103,7:19:00,7:19:00,19,19
103,7:19:00,7:19:00,20,20
103,7:20:00,7:20:00,21,21
103,7:20:00,7:20:00,22,22
103,7:20:00,7:20:00,23,23
103,7:21:00,7:21:00,24,24
103,7:21:00,7:21:00,25,25
103,7:23:00,7:23:00,26,26
103,7:23:00,7:23:00,27,27
103,7:24:00,7:24:00,28,28
103,7:24:00,7:24:00,29,29
103,7:25:00,7:25:00,30,30
103,7:25:00,7:25:00,31,31
103,7:25:00,7:25:00,32,32
103,7:26:00,7:26:00,33,33
103,7:26:00,7:26:00,34,34
103,7:26:00,7:26:00,35,35
103,7:27:00,7:27:00,36,36
103,7:27:00,7:27:00,37,37
103,7:28:00,7:28:00,38,38
103,7:28:00,7:28:00,39,39
103,7:30:00,7:30:00,40,40
103,7:30:00,7:30:00,41,41
103,7:30:00,7:30:00,42,42
103,7:31:00,7:31:00,43,43
103,7:31:00,7:31:00,44,44
103,7:31:00,7:31:00,45,45
103,7:32:00,7:32:00,46,46
103,7:32:00,7:32:00,47,47
103,7:32:00,7:32:00,48,48
103,7:33:00,7:33:00,49,49
103,7:34:00,7:34:00,50,50
103,7:34:00,7:34:00,51,51
103,7:34:00,7:34:00,52,52
103,7:34:00,7:34:00,53,53
103,7:35:00,7:35:00,54,54
103,7:35:00,7:35:00,55,55
103,7:35:00,7:35:00,56,56
103,7:35:00,7:35:00,57,57
103,7:36:00,7:36:00,58,58
103,7:36:00,7:36:00,59,59
103,7:36:00,7:36:00,60,60
103,7:38:00,7:38:00,61,61
103,7:38:00,7:38:00,62,62
103,7:39:00,7:39:00,63,63
103,7:39:00,7:39:00,64,64
103,7:39:00,7:39:00,65,65
103,7:40:00,7:40:00,66,66
103,7:40:00,7:40:00,67,67
103,7:40:00,7:40:00,68,68
103,7:40:00,7:40:00,69,69
103,7:41:00,7:41:00,70,70
103,7:41:00,7:41:00,71,71
103,7:41:00,7:41:00,72,72
103,7:43:00,7:43:00,73,73
103,7:43:00,7:43:00,74,74
103,7:43:00,7:43:00,75,75
103,7:44:00,7:44:00,76,76
103,7:44:00,7:44:00,77,77
103,7:44:00,7:44:00,78,78
103,7:44:00,7:44:00,79,79
103,7:45:00,7:45:00,80,80
103,7:45:00,7:45:00,81,81
103,7:45:00,7:45:00,82,82
103,7:45:00,7:45:00,83,83
103,7:47:00,7:47:00,84,84
103,7:47:00,7:47:00,85,85
103,7:47:00,7:47:00,86,86
103,7:48:00,7:48:00,87,87
103,7:48:00,7:48:00,88,88
103,7:49:00,7:49:00,89,89
103,7:49:00,7:49:00,90,90
103,7:49:00,7:49:00,91,91
103,7:50:00,7:50:00,92,92
103,7:50:00,7:50:00,93,93
103,7:50:00,7:50:00,94,94
103,7:51:00,7:51:00,95,95
103,7:51:00,7:51:00,96,96
103,7:52:00,7:52:00,97,97
103,7:52:00,7:52:00,98,98
103,8:00:00,8:00:00,99,99
104,8:20:00,8:20:00,1,1
104,8:20:00,8:20:00,2,2
104,8:21:00,8:21:00,3,3
104,8:21:00,8:21:00,4,4
104,8:22:00,8:22:00,5,5
104,8:22:00,8:22:00,6,6
104,8:23:00,8:23:00,7,7
104,8:23:00,8:23:00,8,8
104,8:23:00,8:23:00,9,9
104,8:24:00,8:24:00,10,10
104,8:24:00,8:24:00,11,11
104,8:25:00,8:25:00,12,12
104,8:25:00,8:25:00,13,13
104,8:27:00,8:27:00,14,14
104,8:27:00,8:27:00,15,15
104,8:28:00,8:28:00,16,16
104,8:28:00,8:28:00,17,17
104,8:28:00,8:28:00,18,18
104,8:29:00,8:29:00,19,19
104,8:29:00,8:29:00,20,20
104,8:30:00,8:30:00,21,21
104,8:30:00,8:30:00,22,22
104,8:30:00,8:30:00,23,23
104,8:31:00,8:31:00,24,24
104,8:31:00,8:31:00,25,25
104,8:33:00,8:33:00,26,26
104,8:33:00,8:33:00,27,27
104,8:34:00,8:34:00,28,28
104,8:34:00,8:34:00,29,29
104,8:35:00,8:35:00,30,30
104,8:35:00,8:35:00,31,31
104,8:35:00,8:35:00,32,32
104,8:36:00,8:36:00,33,33
104,8:36:00,8:36:00,34,34
104,8:36:00,8:36:00,35,35
104,8:37:00,8:37:00,36,36
104,8:37:00,8:37:00,37,37
104,8:38:00,8:38:00,38,38
104,8:38:00,8:38:00,39,39
104,8:40:00,8:40:00,40,40
104,8:40:00,8:40:00,41,41
104,8:40:00,8:40:00,42,42
104,8:41:00,8:41:00,43,43
104,8:41:00,8:41:00,44,44
104,8:41:00,8:41:00,45,45
104,8:42:00,8:42:00,46,46
104,8:42:00,8:42:00,47,47
104,8:42:00,8:42:00,48,48
104,8:43:00,8:43:00,49,49
104,8:44:00,8:44:00,50,50
104,8:44:00,8:44:00,51,51
104,8:44:00,8:44:00,52,52
104,8:44:00,8:44:00,53,53
104,8:45:00,8:45:00,54,54
104,8:45:00,8:45:00,55,55
104,8:45:00,8:45:00,56,56
104,8:45:00,8:45:00,57,57
104,8:46:00,8:46:00,58,58
104,8:46:00,8:46:00,59,59
104,8:46:00,8:46:00,60,60
104,8:48:00,8:48:00,61,61
104,8:48:00,8:48:00,62,62
104,8:49:00,8:49:00,63,63
104,8:49:00,8:49:00,64,64
104,8:49:00,8:49:00,65,65
104,8:50:00,8:50:00,66,66
104,8:50:00,8:50:00,67,67
104,8:50:00,8:50:00,68,68
104,8:50:00,8:50:00,69,69
104,8:51:00,8:51:00,70,70
104,8:51:00,8:51:00,71,71
104,8:51:00,8:51:00,72,72
104,8:53:00,8:53:00,73,73
104,8:53:00,8:53:00,74,74
104,8:53:00,8:53:00,75,75
104,8:54:00,8:54:00,76,76
104,8:54:00,8:54:00,77,77
104,8:54:00,8:54:00,78,78
104,8:54:00,8:54:00,79,79
104,8:55:00,8:55:00,80,80
104,8:55:00,8:55:00,81,81
104,8:55:00,8:55:00,82,82
104,8:55:00,8:55:00,83,83
104,8:57:00,8:57:00,84,84
104,8:57:00,8:57:00,85,85
104,8:57:00,8:57:00,86,86
104,8:58:00,8:58:00,87,87
104,8:58:00,8:58:00,88,88
104,8:59:00,8:59:00,89,89
104,8:59:00,8:59:00,90,90
104,8:59:00,8:59:00,91,91
104,9:00:00,9:00:00,92,92
104,9:00:00,9:00:00,93,93
104,9:00:00,9:00:00,94,94
104,9:01:00,9:01:00,95,95
104,9:01:00,9:01:00,96,96
104,9:02:00,9:02:00,97,97
104,9:02:00,9:02:00,98,98
104,9:10:00,9:10:00,99,99
105,9:20:00,9:20:00,1,1
105,9:20:00,9:20:00,2,2
105,9:21:00,9:21:00,3,3
105,9:21:00,9:21:00,4,4
105,9:22:00,9:22:00,5,5
105,9:22:00,9:22:00,6,6
105,9:23:00,9:23:00,7,7
105,9:23:00,9:23:00,8,8
105,9:23:00,9:23:00,9,9
105,9:24:00,9:24:00,10,10
105,9:24:00,9:24:00,11,11
105,9:25:00,9:25:00,12,12
105,9:25:00,9:25:00,13,13
105,9:27:00,9:27:00,14,14
105,9:27:00,9:27:00,15,15
105,9:28:00,9:28:00,16,16
105,9:28:00,9:28:00,17,17
105,9:28:00,9:28:00,18,18
105,9:29:00,9:29:00,19,19
105,9:29:00,9:29:00,20,20
105,9:30:00,9:30:00,21,21
105,9:30:00,9:30:00,22,22
105,9:30:00,9:30:00,23,23
105,9:31:00,9:31:00,24,24
105,9:31:00,9:31:00,25,25
105,9:33:00,9:33:00,26,26
105,9:33:00,9:33:00,27,27
105,9:34:00,9:34:00,28,28
105,9:34:00,9:34:00,29,29
105,9:35:00,9:35:00,30,30
105,9:35:00,9:35:00,31,31
105,9:35:00,9:35:00,32,32
105,9:36:00,9:36:00,33,33
105,9:36:00,9:36:00,34,34
105,9:36:00,9:36:00,35,35
105,9:37:00,9:37:00,36,36
105,9:37:00,9:37:00,37,37
105,9:38:00,9:38:00,38,38
105,9:38:00,9:38:00,39,39
105,9:40:00,9:40:00,40,40
105,9:40:00,9:40:00,41,41
105,9:40:00,9:40:00,42,42
105,9:41:00,9:41:00,43,43
105,9:41:00,9:41:00,44,44
105,9:41:00,9:41:00,45,45
105,9:42:00,9:42:00,46,46
105,9:42:00,9:42:00,47,47
105,9:42:00,9:42:00,48,48
105,9:43:00,9:43:00,49,49
105,9:44:00,9:44:00,50,50
105,9:44:00,9:44:00,51,51
105,9:44:00,9:44:00,52,52
105,9:44:00,9:44:00,53,53
105,9:45:00,9:45:00,54,54
105,9:45:00,9:45:00,55,55
105,9:45:00,9:45:00,56,56
105,9:45:00,9:45:00,57,57
105,9:46:00,9:46:00,58,58
105,9:46:00,9:46:00,59,59
105,9:46:00,9:46:00,60,60
105,9:48:00,9:48:00,61,61
105,9:48:00,9:48:00,62,62
105,9:49:00,9:49:00,63,63
105,9:49:00,9:49:00,64,64
105,9:49:00,9:49:00,65,65
105,9:50:00,9:50:00,66,66
105,9:50:00,9:50:00,67,67
105,9:50:00,9:50:00,68,68
105,9:50:00,9:50:00,69,69
105,9:51:00,9:51:00,70,70
105,9:51:00,9:51:00,71,71
105,9:51:00,9:51:00,72,72
105,9:53:00,9:53:00,73,73
105,9:53:00,9:53:00,74,74
105,9:53:00,9:53:00,75,75
105,9:54:00,9:54:00,76,76
105,9:54:00,9:54:00,77,77
105,9:54:00,9:54:00,78,78
105,9:54:00,9:54:00,79,79
105,9:55:00,9:55:00,80,80
105,9:55:00,9:55:00,81,81
105,9:55:00,9:55:00,82,82
105,9:55:00,9:55:00,83,83
105,9:57:00,9:57:00,84,84
105,9:57:00,9:57:00,85,85
105,9:57:00,9:57:00,86,86
105,9:58:00,9:58:00,87,87
105,9:58:00,9:58:00,88,88
105,9:59:00,9:59:00,89,89
105,9:59:00,9:59:00,90,90
105,9:59:00,9:59:00,91,91
105,10:00:00,10:00:00,92,92
105,10:00:00,10:00:00,93,93
105,10:00:00,10:00:00,94,94
105,10:01:00,10:01:00,95,95
105,10:01:00,10:01:00,96,96
105,10:02:00,10:02:00,97,97
105,10:02:00,10:02:00,98,98
105,10:10:00,10:10:00,99,99
106,10:20:00,10:20:00,1,1
106,10:20:00,10:20:00,2,2
106,10:21:00,10:21:00,3,3
106,10:21:00,10:21:00,4,4
106,10:22:00,10:22:00,5,5
106,10:22:00,10:22:00,6,6
106,10:23:00,10:23:00,7,7
106,10:23:00,10:23:00,8,8
106,10:23:00,10:23:00,9,9
106,10:24:00,10:24:00,10,10
106,10:24:00,10:24:00,11,11
106,10:25:00,10:25:00,12,12
106,10:25:00,10:25:00,13,13
106,10:27:00,10:27:00,14,14
106,10:27:00,10:27:00,15,15
106,10:28:00,10:28:00,16,16
106,10:28:00,10:28:00,17,17
106,10:28:00,10:28:00,18,18
106,10:29:00,10:29:00,19,19
106,10:29:00,10:29:00,20,20
106,10:30:00,10:30:00,21,21
106,10:30:00,10:30:00,22,22
106,10:30:00,10:30:00,23,23
106,10:31:00,10:31:00,24,24
106,10:31:00,10:31:00,25,25
106,10:33:00,10:33:00,26,26
106,10:33:00,10:33:00,27,27
106,10:34:00,10:34:00,28,28
106,10:34:00,10:34:00,29,29
106,10:35:00,10:35:00,30,30
106,10:35:00,10:35:00,31,31
106,10:35:00,10:35:00,32,32
106,10:36:00,10:36:00,33,33
106,10:36:00,10:36:00,34,34
106,10:36:00,10:36:00,35,35
106,10:37:00,10:37:00,36,36
106,10:37:00,10:37:00,37,37
106,10:38:00,10:38:00,38,38
106,10:38:00,10:38:00,39,39
106,10:40:00,10:40:00,40,40
106,10:40:00,10:40:00,41,41
106,10:40:00,10:40:00,42,42
106,10:41:00,10:41:00,43,43
106,10:41:00,10:41:00,44,44
106,10:41:00,10:41:00,45,45
106,10:42:00,10:42:00,46,46
106,10:42:00,10:42:00,47,47
106,10:42:00,10:42:00,48,48
106,10:43:00,10:43:00,49,49
106,10:44:00,10:44:00,50,50
106,10:44:00,10:44:00,51,51
106,10:44:00,10:44:00,52,52
106,10:44:00,10:44:00,53,53
106,10:45:00,10:45:00,54,54
106,10:45:00,10:45:00,55,55
106,10:45:00,10:45:00,56,56
106,10:45:00,10:45:00,57,57
106,10:46:00,10:46:00,58,58
106,10:46:00,10:46:00,59,59
106,10:46:00,10:46:00,60,60
106,10:48:00,10:48:00,61,61
106,10:48:00,10:48:00,62,62
106,10:49:00,10:49:00,63,63
106,10:49:00,10:49:00,64,64
106,10:49:00,10:49:00,65,65
106,10:50:00,10:50:00,66,66
106,10:50:00,10:50:00,67,67
106,10:50:00,10:50:00,68,68
106,10:50:00,10:50:00,69,69
106,10:51:00,10:51:00,70,70
106,10:51:00,10:51:00,71,71
106,10:51:00,10:51:00,72,72
106,10:53:00,10:53:00,73,73
106,10:53:00,10:53:00,74,74
106,10:53:00,10:53:00,75,75
106,10:54:00,10:54:00,76,76
106,10:54:00,10:54:00,77,77
106,10:54:00,10:54:00,78,78
106,10:54:00,10:54:00,79,79
106,10:55:00,10:55:00,80,80
106,10:55:00,10:55:00,81,81
106,10:55:00,10:55:00,82,82
106,10:55:00,10:55:00,83,83
106,10:57:00,10:57:00,84,84
106,10:57:00,10:57:00,85,85
106,10:57:00,10:57:00,86,86
106,10:58:00,10:58:00,87,87
106,10:58:00,10:58:00,88,88
106,10:59:00,10:59:00,89,89
106,10:59:00,10:59:00,90,90
106,10:59:00,10:59:00,91,91
106,11:00:00,11:00:00,92,92
106,11:00:00,11:00:00,93,93
106,11:00:00,11:00:00,94,94
106,11:01:00,11:01:00,95,95
106,11:01:00,11:01:00,96,96
106,11:02:00,11:02:00,97,97
106,11:02:00,11:02:00,98,98
106,11:10:00,11:10:00,99,99
107,11:20:00,11:20:00,1,1
107,11:20:00,11:20:00,2,2
107,11:21:00,11:21:00,3,3
107,11:21:00,11:21:00,4,4
107,11:22:00,11:22:00,5,5
107,11:22:00,11:22:00,6,6
107,11:23:00,11:23:00,7,7
107,11:23:00,11:23:00,8,8
107,11:23:00,11:23:00,9,9
107,11:24:00,11:24:00,10,10
107,11:24:00,11:24:00,11,11
107,11:25:00,11:25:00,12,12
107,11:25:00,11:25:00,13,13
107,11:27:00,11:27:00,14,14
107,11:27:00,11:27:00,15,15
107,11:28:00,11:28:00,16,16
107,11:28:00,11:28:00,17,17
107,11:28:00,11:28:00,18,18
107,11:29:00,11:29:00,19,19
107,11:29:00,11:29:00,20,20
107,11:30:00,11:30:00,21,21
107,11:30:00,11:30:00,22,22
107,11:30:00,11:30:00,23,23
107,11:31:00,11:31:00,24,24
107,11:31:00,11:31:00,25,25
107,11:33:00,11:33:00,26,26
107,11:33:00,11:33:00,27,27
107,11:34:00,11:34:00,28,28
107,11:34:00,11:34:00,29,29
107,11:35:00,11:35:00,30,30
107,11:35:00,11:35:00,31,31
107,11:35:00,11:35:00,32,32
107,11:36:00,11:36:00,33,33
107,11:36:00,11:36:00,34,34
107,11:36:00,11:36:00,35,35
107,11:37:00,11:37:00,36,36
107,11:37:00,11:37:00,37,37
107,11:38:00,11:38:00,38,38
107,11:38:00,11:38:00,39,39
107,11:40:00,11:40:00,40,40
107,11:40:00,11:40:00,41,41
107,11:40:00,11:40:00,42,42
107,11:41:00,11:41:00,43,43
107,11:41:00,11:41:00,44,44
107,11:41:00,11:41:00,45,45
107,11:42:00,11:42:00,46,46
107,11:42:00,11:42:00,47,47
107,11:42:00,11:42:00,48,48
107,11:43:00,11:43:00,49,49
107,11:44:00,11:44:00,50,50
107,11:44:00,11:44:00,51,51
107,11:44:00,11:44:00,52,52
107,11:44:00,11:44:00,53,53
107,11:45:00,11:45:00,54,54
107,11:45:00,11:45:00,55,55
107,11:45:00,11:45:00,56,56
107,11:45:00,11:45:00,57,57
107,11:46:00,11:46:00,58,58
107,11:46:00,11:46:00,59,59
107,11:46:00,11:46:00,60,60
107,11:48:00,11:48:00,61,61
107,11:48:00,11:48:00,62,62
107,11:49:00,11:49:00,63,63
107,11:49:00,11:49:00,64,64
107,11:49:00,11:49:00,65,65
107,11:50:00,11:50:00,66,66
107,11:50:00,11:50:00,67,67
107,11:50:00,11:50:00,68,68
107,11:50:00,11:50:00,69,69
107,11:51:00,11:51:00,70,70
107,11:51:00,11:51:00,71,71
107,11:51:00,11:51:00,72,72
107,11:53:00,11:53:00,73,73
107,11:53:00,11:53:00,74,74
107,11:53:00,11:53:00,75,75
107,11:54:00,11:54:00,76,76
107,11:54:00,11:54:00,77,77
107,11:54:00,11:54:00,78,78
107,11:54:00,11:54:00,79,79
